Title,Date,Location,Text,URL
Nach Angriff in Polizeigewahrsam,30.05.2025,"Mühlberg, Elbe-Elster","Am Abend des Himmelfahrtstages wurde die Polizei um 23:00 Uhr zum Campingplatz Am Hafen gerufen, da dort offenbar ein Streit unter erheblichem Alkoholeinfluss eskaliert war. Bisherigen Aussagen zufolge hatte ein 40-jähriger Mann einem 23-Jährigen ins Gesicht geschlagen und hatte selbst auch Verletzungen davongetragen.
Beim Eintreffend er Beamten griff er diese körperlich an, verletzte aber niemanden. Er wurde zu Boden gebracht und zunächst gefesselt. Auch beim Transport ins Krankenhaus, wo seine Verletzungen versorgt wurden, verhielt er sich weiterhin aggressiv.
Nach der ärztlichen Untersuchung wurde der Mann zur Verhinderung weiterer Straftaten in Polizeigewahrsam genommen. Die nun eingeleiteten Ermittlungsverfahren wurden inzwischen von der Kriminalpolizei übernommen.",https://polizei.brandenburg.de/pressemeldung/nach-angriff-in-polizeigewahrsam/5597707
Unversichert unterwegs,30.05.2025,"Sonnewalde, Elbe-Elster","Polizeibeamte stellten auf ihrer Streifenfahrt am Himmelfahrtstag am Nachmittag einen CITROEN-Kleinwagen in Breitenau fest, der laut einer Datenabfrage offensichtlich seit dem 30. April 2025 außer Betrieb gesetzt worden war.
Nicht nur, dass die fällige Hauptuntersuchung fehlte, auch der Versicherungsschutz war erloschen, was eine Entstempelung zur Folge hat. Es wurde ein Ermittlungsverfahren eingeleitet, die amtlichen Siegel entfernt und dem 33-jährigen Fahrer die Weiterfahrt untersagt.",https://polizei.brandenburg.de/pressemeldung/unversichert-unterwegs/5597698
Ermittlungen nach Körperverletzung,30.05.2025,"Annahütte, Oberspreewald-Lausitz","Die Polizei und der Rettungsdienst wurden am Donnerstagabend gegen 23:00 Uhr ihr die Karl-Marx-Siedlung gerufen. Hier war es laut Angaben der Zeugen zu mehreren Körperverletzungen gekommen. Ein 44-jähriger und ein 61 Jahre alter Mann wurden dabei so schwer verletzt, dass sie durch den Rettungsdienst ins Krankenhaus gebracht werden musste.
Einer der Tatverdächtigen, ein 42-jähriger Mann, wurde im Anschluss in Polizeigewahrsam genommen. Alle Beteiligten waren teils erheblich alkoholisiert. Die weiteren Ermittlungen zum genauen Geschehen hat die Kriminalpolizei übernommen.",https://polizei.brandenburg.de/pressemeldung/ermittlungen-nach-koerperverletzung/5597688
Alkoholisiert auf dem E-Scooter,30.05.2025,"Schwarzheide, Oberspreewald-Lausitz","Erheblich alkoholisiert war ein Mann am Donnerstag mit einem E-Scooter in Schwarzheide unterwegs. Polizisten hatten den 27-Jährigen für eine Verkehrskontrolle gegen 18:00 Uhr auf der Ruhlander Straße gestoppt. Ein Atemalkoholtest hatte einen Wert von über 1,5 Promille angezeigt.
Zur Sicherung von Beweisen wurde daher eine Blutprobe veranlasst und dem Mann die Weiterfahrt untersagt.",https://polizei.brandenburg.de/pressemeldung/alkoholisiert-auf-dem-e-scooter/5597687
E-Bikes gestohlen,30.05.2025,"Senftenberg, Oberspreewald-Lausitz","Zwei Fahrräder im Gesamtwert von rund 10.000 Euro sind in der Nacht zum Freitag am Jüttendorfer Anger gestohlen worden. Die beiden E-Bikes waren auf dem Fahrradträger eines Autos befestigt und gesichert gewesen.
Am Morgen stellten die Eigentümer dann den Diebstahl fest und informierten die Polizei.",https://polizei.brandenburg.de/pressemeldung/e-bikes-gestohlen/5597679
Verfassungswidrige Parolen,30.05.2025,"Rangsdorf, Teltow-Fläming","Eine Zeugin meldeten sich am Donnerstagnachmittag bei der Polizei und teilte mit, dass sie Ausrufe verfassungswidriger Parolen hörte, die offenbar aus einer größeren Personengruppe zu stammen schienen. Anhand der Personenbeschreibung stellten Polizeibeamte im Anschluss sieben Personen im Alter zwischen 21 bis 52 Jahren fest. Es wurde eine entsprechende Strafanzeige aufgenommen.",https://polizei.brandenburg.de/pressemeldung/verfassungswidrige-parolen/5597678
Scheiben einer Bushaltestelle zerstört,30.05.2025,"Senftenberg, Oberspreewald-Lausitz","Durch bislang unbekannte Personen ist eine Scheibe der Bushaltestelle in der Westpromenade zerstört worden. Einem Zeugen war die Zerstörung am Donnerstagmorgen aufgefallen.
Der Schaden für die Verkehrsgesellschaft beläuft sich auf rund 1.000 Euro.",https://polizei.brandenburg.de/pressemeldung/scheiben-einer-bushaltestelle-zerstoert/5597677
Sachschäden durch Einbruchsversuch,30.05.2025,"Mittenwalde, Dahme-Spreewald","Die Tankstelle in der Dahmestraße war in der Nacht zum Freitag das Ziel von Dieben, wie der Polizei kurz nach 03:00 Uhr gemeldet wurde. Bei dem Versuch, gewaltsam in den Kundenbereich einzudringen, wurden sie offenbar von einem Mitarbeiter gehört und auf seine Kontrolle hin flüchteten die Täter mit einem bislang unbekannten Auto.
Trotzdem hinterließen sie Sachschäden von mindestens 1.000 Euro an den Türen. Inzwischen hat die Kriminalpolizei weiterführende Ermittlungen übernommen.",https://polizei.brandenburg.de/pressemeldung/sachschaeden-durch-einbruchsversuch/5597671
Kellereinbruch,30.05.2025,"Senftenberg, Oberspreewald-Lausitz","Ein Kellereinbruch ist der Polizei am Donnerstag gegen 15:00 Uhr aus der Friedrich-Wolf-Straße gemeldet worden. Aus dem Verschlag entwendeten die Täter ein Damenfahrrad, eine Kaffeemaschine und Bier. Der entstandenen Schaden beläuft sich auf über 500 Euro.
Die Polizei hat weitere Ermittlungen eingeleitet.",https://polizei.brandenburg.de/pressemeldung/kellereinbruch/5597672
Einbrecher im Discounter,30.05.2025,"Deutsch Wusterhausen, Dahme-Spreewald","Die Polizei wurde am Freitagmorgen kurz nach 02:00 Uhr zum Darwinbogen gerufen, da Zeugen dort eine offenstehende Tür eines Discounters festgestellt hatten. Kriminelle hatten sich gewaltsam Zugang zu den Geschäftsräumen verschafft und es offensichtlich auf Zigaretten abgesehen.
Die genaue Schadensbilanz ist nun Gegenstand kriminalpolizeilicher Ermittlungen, in deren Rahmen am Vormittag auch Kriminaltechniker des Tatortdienstes eingesetzt waren.",https://polizei.brandenburg.de/pressemeldung/einbrecher-im-discounter/5597666
Blutprobe nach Fahrradsturz,30.05.2025,"Heidesee, Dahme-Spreewald","Zu einem Fahrradsturz im Ortsteil Bindow waren am Donnerstag Rettungskräfte und Polizei kurz vor 18:00 Uhr gerufen worden. Eine 33-jährige Frau war im Kablower Weg zu Fall gekommen und hatte sich leichte Verletzungen zugezogen.
Da der Atemalkoholtest bei ihr mit mehr als 1,6 Promille im Bereich einer Straftat lag, wurde gleichzeitig mit der medizinischen Versorgung in der Klinik die beweissichernde Blutprobe angeordnet.",https://polizei.brandenburg.de/pressemeldung/blutprobe-nach-fahrradsturz/5597662
Autodiebstahl im Parkhaus,30.05.2025,"Schönefeld, Dahme-Spreewald","Der Polizei wurde am Donnerstagabend ein Fahrzeugdiebstahl aus einem Parkhaus am Flughafen gemeldet worden. Ein TOYOTA-SUV war gestohlen worden.
Gleichzeitig mit der Anzeigenaufnahme wurde die internationale Fahndung nach dem weißen Modell RAV-4 eingeleitet.",https://polizei.brandenburg.de/pressemeldung/autodiebstahl-im-parkhaus/5597653
BMW von Grundstück gestohlen,30.05.2025,"Guben, Spree-Neiße","Kurz vor 05:00 Uhr am Freitagmorgen wurde der Polizei gemeldet, dass Diebe einen PKW BMW von einem Grundstück an der Kaltenborner Straße gestohlen haben.
Die Polizei leitete mit der Anzeige umgehend internationale Fahndungsmaßnahmen nach dem blauen „5er“ ein.",https://polizei.brandenburg.de/pressemeldung/bmw-von-grundstueck-gestohlen/5597647
Schaufensterscheibe beschädigt,30.05.2025,"Schwarze Pumpe, Spree-Neiße","Die
Schaufensterscheibe eines Geschäfts in der Dresdener Straße ist vermutlich mit einem Stein beschädigt worden, wie der Polizei am Freitagmorgen mitgeteilt wurde. In das Geschäft sind die Täter nicht eingedrungen.
Dem Inhaber entstand ein Schaden von fast 1.000 Euro. Polizeibeamte sicherten Spuren und leiteten weiterführende Ermittlungen ein.",https://polizei.brandenburg.de/pressemeldung/schaufensterscheibe-beschaedigt/5597642
Jugendliche Mopedfahrer unter Drogenverdacht,30.05.2025,"Cottbus, Cottbus","Zwei jugendliche Mopedfahrer stoppten Polizisten am Freitag gegen 01:45 Uhr auf der Gustav-Hermann-Straße. Einer der beiden konnte keine Fahrerlaubnis vorweisen. Drogentests bei den 15- und 16-Jährigen zeigten an, dass sie unter dem Einfluss von Amphetaminen standen.
Um den Verdacht zu überprüfen, wurden Blutproben veranlasst und die Jugendlichen im Anschluss an ihre Erziehungsberechtigten übergeben.",https://polizei.brandenburg.de/pressemeldung/jugendliche-mopedfahrer-unter-drogenverd/5597632
RENAULT gestohlen,30.05.2025,"Cottbus, Cottbus","Ein in der Erfurter Straße abgestellter PKW RENAULT ist in der Nacht zum Freitag gestohlen, wie der Eigentümer am Morgen feststellen musste.
Die Polizei leitete mit der Anzeige gegen 07:30 Uhr internationale Fahndungsmaßnahmen nach dem KADJAR ein.",https://polizei.brandenburg.de/pressemeldung/renault-gestohlen/5597633
Fahrrad aus Keller gestohlen,30.05.2025,"Cottbus, Cottbus","Ein Fahrraddiebstahl ist der Polizei am Donnerstagnachmittag angezeigt worden. Gegen 14:00 Uhr hatte der Besitzer eines Mountainbikes der Marke GHOST die Polizei über den Kellereinbruch und das Fehlen seines Zweirades informiert.
Die Polizei leitete umgehend Fahndungsmaßnahmen ein. Der entstandene Schaden beläuft sich auf rund 1.000 Euro.",https://polizei.brandenburg.de/pressemeldung/fahrrad-aus-keller-gestohlen/5597626
Entwendung eines Audis gescheitert,30.05.2025,"Wustermark, Wohngebiet, Havelland","Unbekannte Täter näherten sich in der Nacht zum Donnerstag in einem Wustermarker Wohngebiet an einen Audi und versuchten diesen zu öffnen und wohlmöglich zu entwenden. Dies gelang ihnen jedoch nicht, so dass die Täter verschwanden und den Audi zurückließen. Am nächsten Morgen wurde der Diebstahlsversuch durch eine Zeugin bemerkt, welche dann die Polizei rief. Polizisten kamen vor Ort und sicherten diverse Spuren. Es wurde ein Ermittlungsverfahren wegen des versuchten Fahrzeugdiebstahls aufgenommen.",https://polizei.brandenburg.de/pressemeldung/entwendung-eines-audis-gescheitert/5597611
Nach Platzverweis Schlafplatz im Polizeigewahrsam bekommen,30.05.2025,"Historische Innenstadt, Friedrich-Ebert-Straße, Potsdam","Die Polizei Potsdam wurde in der Nacht zum Freitag mehrfach zu einem Störer in die Friedrich-Ebert-Straße gerufen. Dort hatten Zeugen mitgeteilt, dass ein Mann, trotz mehrfacher Aufforderung nicht die Örtlichkeit verlässt. Da dem Mann bereits 30 Minuten vorher ein Platzverweis für eben diesen Bereich erteilt wurde, wurde er zur Durchsetzung des Platzverweises ins Gewahrsam der Polizeiinspektion Potsdam genommen. Dort konnte sich der 38-jährige Störenfried seinen Rausch von über 2,4 Promille ausschlafen, bevor er dann mit Anbruch des Tages entlassen wurde. Nun erwartet ihn ein Ermittlungsverfahren wegen Hausfriedensbruchs.",https://polizei.brandenburg.de/pressemeldung/nach-platzverweis-schlafplatz-im-polizei/5597610
Nach Fahrzeugdiebstahl gegen Ampelmast geprallt,30.05.2025,"Kleinmachnow, August-Bebel-Platz, Überregional","Der Geschädigte informierte die Polizei am frühen Freitagmorgen, dass er soeben wahrgenommen habe, wie eine ihm fremde Person mit seinem Hyundai davonfuhr. Da das Fahrzeug über verbaute Ortungstechnik verfügte, konnte dieses im Bereich Schönefeld geortet und durch Polizisten festgestellt werden. Auf der Flucht verunfallte das Fahrzeug ohne Fremdeinwirkung mit einem Ampelmast in Waßmannsdorf, indessen Folge sich der Fahrzeugführer zu Fuß entfernte. Sofort eingeleitete Fahndungsmaßnahme, auch mit Unterstützung eines Polizeihubschraubers führten jedoch nicht mehr zur Feststellung eines Tatverdächtigen. Das Fahrzeug wurde sichergestellt und eine Anzeige wegen Fahrzeugdiebstahls aufgenommen.",https://polizei.brandenburg.de/pressemeldung/nach-fahrzeugdiebstahl-gegen-ampelmast-g/5597607
Rasentraktor gestohlen,30.05.2025,"Dahme/Mark, Teltow-Fläming","Am Donnerstagvormittag wurde der Polizei der Diebstahl eines Rasentraktors gemeldet. Das Fahrzeug befand sich in einem Schuppen auf dem Grundstück des Geschädigten. Der entstandene Schaden wird nach ersten Schätzungen auf rund 4.000 Euro beziffert. Die Polizei hat Ermittlungen aufgenommen, Spuren am Tatort gesichert und Fotos vom Tatort angefertigt.",https://polizei.brandenburg.de/pressemeldung/rasentraktor-gestohlen/5597590
Einbruch in Gastronomiebetrieb,30.05.2025,"Stadt Bad Belzig, Potsdam-Mittelmark","Am Donnerstagmorgen wurde der Polizei ein Einbruch gemeldet. Augenscheinlich waren die unbekannten Täter unter Gewaltanwendung in das Innere gelangt und haben nach ersten Erkenntnissen Bargeld in vierstelliger Höhe entwendet. Vor Ort kamen Polizeibeamte der Kriminaltechnik zum Einsatz, durch die eine Spurensuche- und –sicherung stattfand. Die weiteren Ermittlungen im Strafverfahren führt die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-gastronomiebetrieb/5597526
Seitenscheibe eines Linienbusses eingeschlagen,30.05.2025,"Nord, Ruppinstraße, Brandenburg an der Havel","Der Polizei wurde eine Beschädigung in einem Linienbus gemeldet. Zusteigende Fahrgäste teilten dem Fahrer mit, dass eine der hinteren Seitenscheiben augenscheinlich eingeschlagen wurde, was bisher nicht bekannt war. Der Bus verfügt über eine Videoüberwachung, deren Bildmaterial durch die alarmierten Polizeibeamten gesichert wurde. Der Schaden wurde fotografisch dokumentiert. Die Auswertung des Videomaterial und die weitere Bearbeitung im Ermittlungsverfahren erfolgen durch die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/seitenscheibe-eines-linienbusses-eingesc/5597518
Sprayer auf frischer Tat gestellt,30.05.2025,"Hohenstücken, Brandenburg an der Havel","Zeugen meldeten der Polizei Personen in einem verlassenen Gebäude. Die alarmierten Polizeibeamten konnten insgesamt zwei Personen in dem Gebäudekomplex feststellen, die dort gerade Graffiti aufgebracht hatten. Die mitgeführten Spraydosen wurden sichergestellt und die Graffiti fotografisch dokumentiert. Die weiteren Ermittlungen im Strafverfahren übernimmt die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/sprayer-auf-frischer-tat-gestellt/5597514
VW Tiguan gestohlen,29.05.2025,"Wustermark, Havelland","Noch in den Nachtstunden zum Donnerstag informierten die Besitzer eines VW Tiguan die Polizei darüber, dass ihr Fahrzeug in Wustermark entwendet wurde. Die Täter haben das Fahrzeug vom Grundstücksbereich entwendet und flüchteten damit in ihnen unbekannte Richtung. Eine Fahndung der Polizei nach dem PKW im Nahbereich verlief zunächst ohne Erfolg. Die Beamten haben eine Strafanzeige aufgenommen und das Fahrzeug zur Fahndung ausgeschrieben. Die Kriminalpolizei übernimmt nun die weiteren Ermittlungen.",https://polizei.brandenburg.de/pressemeldung/vw-tiguan-gestohlen/5597605
Beschädigung einer Bücherbox,29.05.2025,"Kleinmachnow, Puschkinplatz, Potsdam-Mittelmark",Im oben genannten Zeitraum beschädigten bislang unbekannte Täter eine Bücherbox auf dem Puschkinplatz in Kleinmachnow. Sie zerstörten dabei eine Seitenscheibe und zündeten einige Bücher im Innenraum an. Eine Gefährdung von umliegende Gebäuden war zu keinem Zeitpunkt gegeben. Die Kriminalpolizei hat Spuren gesichert und ermittelt wegen Sachbeschädigung.,https://polizei.brandenburg.de/pressemeldung/beschaedigung-einer-buecherbox/5597601
Ladendieb,29.05.2025,"Historische Innenstadt, Charlottenstraße, Potsdam","Der Mitarbeiter einer Verkaufseinrichtung in der Potsdamer Innenstadt meldete der Polizei einen Ladendieb. Dieser hatte zuvor Parfüm im Wert von über 100 Euro entwendet. Er wurde in dem Laden bis zum Eintreffen der Polizei festgehalten. Dabei verletzte der Dieb den Ladendetektiv leicht, als er ihn am Flüchten hindern wollte. Der 48-jährige Ladendieb konnte schließlich namentlich bekannt gemacht werden und die zuvor entwendete Ware der Verkaufseinrichtung zurückgegeben werden. Die Polizei hat nun Ermittlungen gegen den Mann eingeleitet.",https://polizei.brandenburg.de/pressemeldung/ladendieb/5597599
Besonders schwerer Fall des Diebstahls,29.05.2025,"Dahme/Mark, Ortsteil Rosenthal, Teltow-Fläming","In der Nacht von Mittwoch zu Donnerstag wurden aus mehreren, teilweise
unverschlossenen Garagen Motorräder, Rasenmäher sowie Rasentraktoren entwendet. Es entstand ein Sachschaden von mehreren 10.000 Euro.
Die Polizei sicherte Spuren und nahm Strafanzeigen auf.",https://polizei.brandenburg.de/pressemeldung/besonders-schwerer-fall-des-diebstahls/5597445
Einbruch in Café,29.05.2025,"Bad Belzig, Potsdam-Mittelmark","Bislang unbekannte Täter gelangen gewaltsam in das Innere eines Cafés. Dort wurde das Geschäft nach wertintensiven Sachen durchsucht. Nach ersten
Erkenntnissen entwendeten die Täter Bargeld. Zur Spurensicherung wurde die Kriminaltechnik eingesetzt und eine Anzeige aufgenommen. Die weiteren Ermittlungen übernimmt die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-cafe/5597443
Graffiti Sprüher gestellt,29.05.2025,"Hohenstücken, Tschirchdamm, Brandenburg an der Havel","Der Polizei wurde durch einen Zeugen mitgeteilt, dass unbekannte Personen ein leerstehendes Gebäude besprühen. Anhand der Personenbeschreibung konnten zwei flüchtende männliche Personen im Alter von 23 und 26 Jahren festgestellt werden. Diese führten Farbspraydosen in den zuvor gesprühten Farben mit sich. Die Farbdosen wurden sichergestellt und eine Anzeige aufgenommen. Die Kriminalpolizei übernimmt die weiteren Ermittlungen.",https://polizei.brandenburg.de/pressemeldung/graffiti-sprueher-gestellt/5597442
Fahrraddieb in Untersuchungshaft,28.05.2025,"Südliche Innenstadt, Brauhausberg, Potsdam","Ein 63-jähriger mutmaßlicher Fahrraddieb ist am Dienstag in Untersuchungshaft gekommen. Der Mann war am Montagabend durch Polizeibeamte am Brauhausberg auf frischer Tat ertappt worden, als er ein Fahrrad entwendete. Am gestrigen Tag wurde durch die Staatsanwaltschaft Potsdam Haftantrag gestellt, woraufhin der Mann am Nachmittag einem Haftrichter vorgeführt wurde, der Untersuchungshaft anordnete. Der 63-jährige Tatverdächtige wurde daraufhin in eine Justizvollzugsanstalt gebracht. Die Ermittlungen in dem Verfahren werden fortgesetzt.
Hier die Pressemeldung zum Sachverhalt vom 27.05.2025:
Fahrraddieb geschnappt
Montag, 26.05.2025, 20:51 Uhr
Landeshauptstadt Potsdam, Südliche Innenstadt, Brauhausberg
Beamte der Polizeiinspektion Potsdam konnten am Montagabend auf dem Vorplatz einer Schwimmhalle beobachten, wie ein 63-jähriger Mann mit einem Bolzenschneider das Fahrradschloss eines Herrenrades durchtrennte und dieses entwendete. Der Tatverdächtige wurde im Umfeld des Hauptbahnhofs Potsdam gestellt und vorläufig festgenommen.
Zur weiteren Beweis- und Spurensicherung wurde neben dem entwendeten Fahrrad auch das Handy des Beschuldigten sichergestellt. Ein Ermittlungsverfahren wurde eingeleitet.",https://polizei.brandenburg.de/pressemeldung/fahrraddieb-in-untersuchungshaft/5596729
Schmierereien,28.05.2025,"Finsterwalde, Elbe-Elster","Zeugen meldeten Mittwochmorgen mehrere Schmierereien an der Saarlandstraße und der Schloßstraße. Unbekannte hatten an der Turnhalle, den Gebäudesäulen der Oberschule und im Schlosspark Graffiti gesprüht, sodass ein geschätzter vierstelliger Sachschaden entstand.
Die Polizei ermittelt im Fall der Sachbeschädigung und sicherte entsprechende Spuren.",https://polizei.brandenburg.de/pressemeldung/schmierereien-/5596616
Mokick gestohlen,28.05.2025,"Uebigau-Wahrenbrück, Elbe-Elster","Unbekannte entwendeten ein SIMSON-Mokick aus dem Nebengelass eines Grundstücks an der Hauptstraße, wie der Polizei Dienstagnachmittag mitgeteilt wurde.
Die Polizei leitete im Rahmen der Ermittlungen auch die internationale Fahndung nach dem roten S 51 B ein.",https://polizei.brandenburg.de/pressemeldung/mokick-gestohlen/5596615
Geländewagen gestohlen,28.05.2025,"Gallun, Dahme-Spreewald","Am Mittwochmorgen wurde der Polizei ein Autodiebstahl gemeldet, der in der vergangenen Nacht im Eichenstich verübt worden war. Ein TOYOTA-Geländewagen war entwendet worden.
Gleichzeitig mit der Anzeigenaufnahme wurde die internationale Fahndung nach dem schwarzen Modell „Land Cruiser“ aktiviert.",https://polizei.brandenburg.de/pressemeldung/gelaendewagen-gestohlen/5596585
Seilzug auf Friedhofsbaustelle entwendet,28.05.2025,"Luckenwalde, Kirchhofsweg, Teltow-Fläming","Am Dienstagmorgen bemerkten Mitarbeitende einer Baufirma den Diebstahl eines Lastenaufzugs von ihrer Baustelle in Luckenwalde. Nach bisherigen Erkenntnissen verschafften sich in der Nacht zum Dienstag bislang unbekannte Täter unbefugt Zutritt zum Friedhofsgelände und entwendeten einen am Baugerüst befestigten Lastenaufzug. Der entstandene Sachschaden beläuft sich auf etwa 3.000 Euro. Die Polizeibeamten suchten am Tatort nach Spuren, fertigten Fotos an und leiteten ein Ermittlungsverfahren ein.",https://polizei.brandenburg.de/pressemeldung/seilzug-auf-friedhofsbaustelle-entwendet/5596481
Ladendiebe gefasst,28.05.2025,"Baruth/Mark, Rudolf-Breitscheid-Straße, Teltow-Fläming","Mitarbeiter eines Lebensmittelmarktes in der Ortslage Baruth/Mark bemerkten am Dienstagnachmittag drei weibliche Ladendiebe in ihrem Geschäft. Diese versuchten zuvor Süßwaren im Wert von über 500 Euro zu entwenden. Es gelang dem Personal, zwei der drei Täterinnen bis zum Eintreffen der Polizei festzuhalten. Die Polizeibeamten stellten die Identitäten der Frauen fest und sicherten Beweise. Eine der beiden Frauen wurde vorläufig festgenommen, da sie keinen festen Wohnsitz vorweisen und ihre Identität nicht zweifelsfrei geklärt werden konnte. Die Beamten leiteten ein entsprechendes Strafverfahren ein und übergaben die Ermittlungen an die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/ladendiebe-gefasst/5596477
In Wohnung eingebrochen,28.05.2025,"Falkensee, Wohngebiet, Havelland","Am Dienstagabend meldete eine 39-jährige Frau, dass im Laufes des Tages in ihre Wohnung eingebrochen wurde. Unbekannte Täter verschafften sich dabei gewaltsam Zutritt zur Wohnung und entwendeten Bargeld sowie diverse hochwertige Gegenstände. Dadurch entstand ein Schaden von circa 2.000 Euro. Polizisten kamen vor Ort, sicherten Spuren und leiteten Ermittlungen wegen des besonders schweren Diebstahls ein.",https://polizei.brandenburg.de/pressemeldung/in-wohnung-eingebrochen/5596475
Einbruch in zwei Wohnungen,28.05.2025,"Hennigsdorf, Oberhavel","Am Yachthafen sind bislang unbekannte Täter im Zeitraum von Freitag bis Dienstagabend in einem Mehrfamilienhaus in zwei Wohnungen eingebrochen. Nach ersten Erkenntnissen drangen die Täter über die Wohnungstüren ein und durchwühlten sämtliche Zimmer. Was entwendet wurde, ist noch nicht bekannt. Die Kriminaltechnik untersuchte beide Tatorte, weitere Ermittlungen werden durch die Kriminalpolizei geführt.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-zwei-wohnungen/5596407
Dodge Ram entwendet,28.05.2025,"Hohen Neuendorf, Oberhavel",In Bergfelde in der Ladewigstraße wurde in der Nacht zum 28.05.2025 ein Pickup Dodge Ram entwendet. Unbekannte Täter stahlen das Fahrzeug unbemerkt vom Grundstück des 59-jährigen Eigentümers. Durch den Diebstahl entstand dem Bergfelder ein Schaden von ca. 40.000 Euro. Nun ermittelt die Kriminalpolizei.,https://polizei.brandenburg.de/pressemeldung/dodge-ram-entwendet/5596409
Einbruch in Einfamilienhaus,28.05.2025,"Kleinmachnow, Potsdam-Mittelmark","Die Bewohner eines Hauses meldeten am Dienstagabend über den Notruf, dass zwei schwarzgekleidete und maskierte Personen gerade versucht hatten, sich über die Terrassentür gewaltsam Zutritt zum Haus zu verschaffen. Bei der Tatausführung wurden sie jedoch von den Bewohnern offenbar gestört, sodass sie von dem Vorhaben abließen und noch vor Eintreffen der Beamten zu Fuß vom Tatort flüchteten. In einer unmittelbar eingeleiteten Nahbereichsfahndung konnten diese nicht mehr festgestellt werden.
Durch die eingesetzten Beamten wurden vor Ort umfangreich Spuren gesichert. Ein Ermittlungsverfahren wegen des versuchten Wohnungseinbruchsdiebstahls wurde eingeleitet.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-einfamilienhaus/5596362
Einbruch in Einfamilienhaus,28.05.2025,"Kleinmachnow, Potsdam-Mittelmark","Die Bewohner eines Hauses meldeten am Dienstagabend über den Notruf, dass zwei schwarzgekleidete und maskierte Personen gerade versucht hatten, sich über die Terrassentür gewaltsam Zutritt zum Haus zu verschaffen. Bei der Tatausführung wurden sie jedoch von den Bewohnern offenbar gestört, sodass sie von dem Vorhaben abließen und noch vor Eintreffen der Beamten zu Fuß vom Tatort flüchteten. In einer unmittelbar eingeleiteten Nahbereichsfahndung konnten diese nicht mehr festgestellt werden.
Durch die eingesetzten Beamten wurden vor Ort umfangreich Spuren gesichert. Ein Ermittlungsverfahren wegen des versuchten Wohnungseinbruchsdiebstahls wurde eingeleitet.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-einfamilienhaus/5596362
Was man so dabei hat,28.05.2025,"BAB 12, Oder-Spree","Am frühen Morgen des 28.05.2025 besahen sich Polizisten die Insassen eines VW Caddy einmal etwas näher. Die Beamten hatten das Fahrzeug an der Raststätte Biegener Hellen-Süd aus dem Verkehr gezogen. Vier Männer fanden sich darin, die nun zu erklären haben, was es mit dem Schlagstock und dem Messer auf sich hat, welches sich beides griffbereit im Fußraum der Beifahrerseite fand. Eine entsprechende Anzeige wegen Verstoßes gegen das Waffengesetz ist gefertigt und gibt den Herren nun Gelegenheit, sich zu äußern.",https://polizei.brandenburg.de/pressemeldung/was-man-so-dabei-hat/5596360
Einbruch in gewerbliche Einrichtung,28.05.2025,"Historische Innenstadt, Leiblstraße, Potsdam","Am Dienstag wurde die Polizei über einen Einbruch in eine Gaststätte in der Potsdamer Innenstadt informiert. Demnach betraten bislang unbekannte Täter das Gebäude durch ein Fenster. Anschließend öffneten sie gewaltsam im Kellertrakt eine Tür einer Gaststätte und verschafften sich dadurch Zutritt zu dieser. Was entwendet wurde, konnte noch nicht abschließend geklärt werden. Der Gesamtschaden beläuft sich aktuell auf ca. 1.000 Euro. Durch die eingesetzte Streifenwagenbesatzung wurden umfangreich Spuren gesichert und eine Anzeige aufgenommen.",https://polizei.brandenburg.de/pressemeldung/einbruch-in-gewerbliche-einrichtung/5596359
Rennräder aus Schuppen gestohlen,28.05.2025,"Schöneiche b. Berlin, Oder-Spree","In der Nacht zum 27.05.2025 gelangten noch Unbekannte auf ein Grundstück in der Bergstraße. Dort begaben sie sich dann in einen Schuppen, aus dem sie zwei Rennräder stahlen. Dabei ließen sie sich auch nicht von der Tatsache stören, dass diese Fahrräder mittels Schloss aneinander gekettet waren. Den rechtmäßigen Besitzern entstand so ein Schaden von mehr als 3.000 Euro.",https://polizei.brandenburg.de/pressemeldung/rennraeder-aus-schuppen-gestohlen/5596357
Aus Handtasche gestohlen,28.05.2025,"Fürstenwalde/Spree, Oder-Spree","Am Nachmittag des 27.05.2025 wandte sich eine Rentnerin an die Polizei, nachdem sie festgestellt hatte, dass ihr eine Dokumententasche mit persönlichen Unterlagen und Bankkarten aus der Handtasche gestohlen worden waren. Die Frau war zuvor in einem Discounter in der Ehrenfried-Jopp-Straße einkaufen gewesen. Die Täter hoben schon kurz darauf mit den Bankkarten Bargeld ab. Um wen es sich dabei handelte und ob sie tatsächlich in dem Discounter zuschlugen, ermittelt nun die Kriminalpolizei.",https://polizei.brandenburg.de/pressemeldung/aus-handtasche-gestohlen/5596356
